filename,duration,totalBusyTime
.\TestInstances\d1\200_4_9.txt,507,152854
.\TestInstances\d1\200_8_1.txt,584,209218
.\TestInstances\d1\200_8_10.txt,536,145650
.\TestInstances\d1\200_8_2.txt,607,201935
.\TestInstances\d1\200_8_3.txt,561,124613
.\TestInstances\d1\200_8_4.txt,636,150538
.\TestInstances\d1\200_8_5.txt,584,124446
.\TestInstances\d1\200_8_6.txt,602,163429
.\TestInstances\d1\200_8_7.txt,597,115700
.\TestInstances\d1\200_8_8.txt,568,149693
.\TestInstances\d1\200_8_9.txt,615,148343
.\TestInstances\d1\200_inf_1.txt,274,79802
.\TestInstances\d1\200_inf_10.txt,219,80012
.\TestInstances\d1\200_inf_2.txt,280,53090
.\TestInstances\d1\200_inf_3.txt,350,59847
.\TestInstances\d1\200_inf_4.txt,414,52428
.\TestInstances\d1\200_inf_5.txt,222,56022
.\TestInstances\d1\200_inf_6.txt,229,42810
.\TestInstances\d1\200_inf_7.txt,181,59740
.\TestInstances\d1\200_inf_8.txt,243,68249
.\TestInstances\d1\200_inf_9.txt,223,79334
.\TestInstances\d1\500_24_1.txt,609,224452
.\TestInstances\d1\500_24_10.txt,586,205094
.\TestInstances\d1\500_24_2.txt,600,164944
.\TestInstances\d1\500_24_3.txt,667,157086
.\TestInstances\d1\500_24_4.txt,627,151064
.\TestInstances\d1\500_24_5.txt,622,162592
.\TestInstances\d1\500_24_6.txt,605,242886
.\TestInstances\d1\500_24_7.txt,613,195387
.\TestInstances\d1\500_24_8.txt,605,216098
.\TestInstances\d1\500_24_9.txt,623,169200
.\TestInstances\d1\500_2_1.txt,612,391810
.\TestInstances\d1\500_2_10.txt,626,440703
.\TestInstances\d1\500_2_2.txt,602,455884
.\TestInstances\d1\500_2_3.txt,586,433922
.\TestInstances\d1\500_2_4.txt,607,442058
.\TestInstances\d1\500_2_5.txt,608,497008
.\TestInstances\d1\500_2_6.txt,603,492938
