filename,duration,totalBusyTime
.\TestInstances\c3\exp2_800_800_40_2.txt,172,1921
.\TestInstances\c3\exp2_800_800_40_3.txt,168,1918
.\TestInstances\c3\exp2_800_800_40_4.txt,175,1875
.\TestInstances\c3\exp2_800_800_40_5.txt,197,2286
.\TestInstances\c3\exp2_800_800_80_1.txt,231,3387
.\TestInstances\c3\exp2_800_800_80_2.txt,240,3008
.\TestInstances\c3\exp2_800_800_80_3.txt,234,3412
.\TestInstances\c3\exp2_800_800_80_4.txt,254,3525
.\TestInstances\c3\exp2_800_800_80_5.txt,225,3032
.\TestInstances\c3\exp2_900_900_40_1.txt,214,2356
.\TestInstances\c3\exp2_900_900_40_2.txt,207,2292
.\TestInstances\c3\exp2_900_900_40_3.txt,204,2241
.\TestInstances\c3\exp2_900_900_40_4.txt,206,2410
.\TestInstances\c3\exp2_900_900_40_5.txt,206,2436
.\TestInstances\c3\exp2_900_900_80_1.txt,251,3182
.\TestInstances\c3\exp2_900_900_80_2.txt,235,3309
.\TestInstances\c3\exp2_900_900_80_3.txt,228,2824
.\TestInstances\c3\exp2_900_900_80_4.txt,218,2788
.\TestInstances\c3\exp2_900_900_80_5.txt,251,3534
.\TestInstances\d1\1000_24_1.txt,374,508094
.\TestInstances\d1\1000_24_10.txt,374,352734
.\TestInstances\d1\1000_24_2.txt,388,336995
.\TestInstances\d1\1000_24_3.txt,384,338658
.\TestInstances\d1\1000_24_4.txt,391,371145
.\TestInstances\d1\1000_24_5.txt,384,337402
.\TestInstances\d1\1000_24_6.txt,382,376251
.\TestInstances\d1\1000_24_7.txt,387,360766
.\TestInstances\d1\1000_24_8.txt,374,367834
.\TestInstances\d1\1000_24_9.txt,382,410187
.\TestInstances\d1\1000_2_1.txt,439,880495
.\TestInstances\d1\1000_2_10.txt,444,885122
.\TestInstances\d1\1000_2_2.txt,451,905633
.\TestInstances\d1\1000_2_3.txt,434,895207
.\TestInstances\d1\1000_2_4.txt,465,867241
.\TestInstances\d1\1000_2_5.txt,440,900943
.\TestInstances\d1\1000_2_6.txt,458,889110
.\TestInstances\d1\1000_2_7.txt,439,962718
.\TestInstances\d1\1000_2_8.txt,438,887886
.\TestInstances\d1\1000_2_9.txt,448,843403
.\TestInstances\d1\1000_4_1.txt,483,684391
.\TestInstances\d1\1000_4_10.txt,452,689989
.\TestInstances\d1\1000_4_2.txt,465,723984
.\TestInstances\d1\1000_4_3.txt,466,615414
.\TestInstances\d1\1000_4_4.txt,480,741113
.\TestInstances\d1\1000_4_5.txt,466,668034
.\TestInstances\d1\1000_4_6.txt,521,627304
.\TestInstances\d1\1000_4_7.txt,498,781015
.\TestInstances\d1\1000_4_8.txt,470,638611
.\TestInstances\d1\1000_4_9.txt,462,582768
.\TestInstances\d1\1000_8_1.txt,423,823274
.\TestInstances\d1\1000_8_10.txt,443,741823
.\TestInstances\d1\1000_8_2.txt,433,673773
.\TestInstances\d1\1000_8_3.txt,449,591868
.\TestInstances\d1\1000_8_4.txt,435,630598
.\TestInstances\d1\1000_8_5.txt,448,618673
.\TestInstances\d1\1000_8_6.txt,467,637442
.\TestInstances\d1\1000_8_7.txt,438,627725
.\TestInstances\d1\1000_8_8.txt,425,737949
.\TestInstances\d1\1000_8_9.txt,434,696948
.\TestInstances\d1\1000_inf_1.txt,331,221643
.\TestInstances\d1\1000_inf_10.txt,336,216706
.\TestInstances\d1\1000_inf_2.txt,343,185726
.\TestInstances\d1\1000_inf_3.txt,348,163949
.\TestInstances\d1\1000_inf_4.txt,337,218012
.\TestInstances\d1\1000_inf_5.txt,324,186589
.\TestInstances\d1\1000_inf_6.txt,343,205190
.\TestInstances\d1\1000_inf_7.txt,346,180790
.\TestInstances\d1\1000_inf_8.txt,346,191672
.\TestInstances\d1\1000_inf_9.txt,333,262762
.\TestInstances\d1\100_24_1.txt,37,66869
.\TestInstances\d1\100_24_10.txt,40,52550
.\TestInstances\d1\100_24_2.txt,37,51507
.\TestInstances\d1\100_24_3.txt,40,41273
.\TestInstances\d1\100_24_4.txt,43,42799
.\TestInstances\d1\100_24_5.txt,32,47513
.\TestInstances\d1\100_24_6.txt,48,52618
.\TestInstances\d1\100_24_7.txt,33,52666
.\TestInstances\d1\100_24_8.txt,48,47796
.\TestInstances\d1\100_24_9.txt,46,56506
.\TestInstances\d1\100_2_1.txt,71,104465
.\TestInstances\d1\100_2_10.txt,47,105983
.\TestInstances\d1\100_2_2.txt,58,140581
.\TestInstances\d1\100_2_3.txt,64,80344
.\TestInstances\d1\100_2_4.txt,58,92799
.\TestInstances\d1\100_2_5.txt,56,85076
.\TestInstances\d1\100_2_6.txt,54,126175
.\TestInstances\d1\100_2_7.txt,60,112258
.\TestInstances\d1\100_2_8.txt,63,98061
.\TestInstances\d1\100_2_9.txt,61,103460
.\TestInstances\d1\100_4_1.txt,72,106794
.\TestInstances\d1\100_4_10.txt,72,68258
.\TestInstances\d1\100_4_2.txt,70,94189
.\TestInstances\d1\100_4_3.txt,50,76146
.\TestInstances\d1\100_4_4.txt,71,104109
.\TestInstances\d1\100_4_5.txt,67,84297
.\TestInstances\d1\100_4_6.txt,73,77219
.\TestInstances\d1\100_4_7.txt,70,100747
.\TestInstances\d1\100_4_8.txt,74,92792
.\TestInstances\d1\100_4_9.txt,63,71505
.\TestInstances\d1\100_8_1.txt,64,154814
.\TestInstances\d1\100_8_10.txt,53,81833
.\TestInstances\d1\100_8_2.txt,50,87752
.\TestInstances\d1\100_8_3.txt,50,61320
.\TestInstances\d1\100_8_4.txt,47,101138
.\TestInstances\d1\100_8_5.txt,50,67786
.\TestInstances\d1\100_8_6.txt,42,101118
.\TestInstances\d1\100_8_7.txt,47,66751
.\TestInstances\d1\100_8_8.txt,50,94997
.\TestInstances\d1\100_8_9.txt,62,83940
.\TestInstances\d1\100_inf_1.txt,30,39865
.\TestInstances\d1\100_inf_10.txt,30,40044
.\TestInstances\d1\100_inf_2.txt,30,40743
.\TestInstances\d1\100_inf_3.txt,34,28405
.\TestInstances\d1\100_inf_4.txt,34,35826
.\TestInstances\d1\100_inf_5.txt,29,28653
.\TestInstances\d1\100_inf_6.txt,30,45536
.\TestInstances\d1\100_inf_7.txt,31,39146
.\TestInstances\d1\100_inf_8.txt,33,47108
.\TestInstances\d1\100_inf_9.txt,32,59122
.\TestInstances\d1\200_24_1.txt,91,88410
.\TestInstances\d1\200_24_10.txt,85,116881
.\TestInstances\d1\200_24_2.txt,88,101428
.\TestInstances\d1\200_24_3.txt,84,87543
.\TestInstances\d1\200_24_4.txt,112,89160
.\TestInstances\d1\200_24_5.txt,69,74548
.\TestInstances\d1\200_24_6.txt,82,102074
.\TestInstances\d1\200_24_7.txt,71,95984
.\TestInstances\d1\200_24_8.txt,104,86009
.\TestInstances\d1\200_24_9.txt,102,87275
.\TestInstances\d1\200_2_1.txt,138,169173
.\TestInstances\d1\200_2_10.txt,113,173401
.\TestInstances\d1\200_2_2.txt,122,247137
.\TestInstances\d1\200_2_3.txt,123,152127
.\TestInstances\d1\200_2_4.txt,113,177431
.\TestInstances\d1\200_2_5.txt,120,194568
.\TestInstances\d1\200_2_6.txt,117,215858
.\TestInstances\d1\200_2_7.txt,115,232804
.\TestInstances\d1\200_2_8.txt,126,182229
.\TestInstances\d1\200_2_9.txt,117,176724
.\TestInstances\d1\200_4_1.txt,125,141152
.\TestInstances\d1\200_4_10.txt,121,126699
.\TestInstances\d1\200_4_2.txt,119,164775
.\TestInstances\d1\200_4_3.txt,119,119879
.\TestInstances\d1\200_4_4.txt,126,151523
.\TestInstances\d1\200_4_5.txt,128,165784
.\TestInstances\d1\200_4_6.txt,133,140758
.\TestInstances\d1\200_4_7.txt,118,167226
.\TestInstances\d1\200_4_8.txt,131,149530
.\TestInstances\d1\200_4_9.txt,118,152854
.\TestInstances\d1\200_8_1.txt,114,227509
.\TestInstances\d1\200_8_10.txt,124,128637
.\TestInstances\d1\200_8_2.txt,106,201935
.\TestInstances\d1\200_8_3.txt,118,142865
.\TestInstances\d1\200_8_4.txt,109,150538
.\TestInstances\d1\200_8_5.txt,115,124446
.\TestInstances\d1\200_8_6.txt,110,182191
.\TestInstances\d1\200_8_7.txt,108,115700
.\TestInstances\d1\200_8_8.txt,124,144134
.\TestInstances\d1\200_8_9.txt,117,148343
.\TestInstances\d1\200_inf_1.txt,55,79802
.\TestInstances\d1\200_inf_10.txt,54,80012
.\TestInstances\d1\200_inf_2.txt,69,53088
.\TestInstances\d1\200_inf_3.txt,78,59847
.\TestInstances\d1\200_inf_4.txt,85,50734
.\TestInstances\d1\200_inf_5.txt,59,56022
.\TestInstances\d1\200_inf_6.txt,60,42746
.\TestInstances\d1\200_inf_7.txt,48,59740
.\TestInstances\d1\200_inf_8.txt,58,68249
.\TestInstances\d1\200_inf_9.txt,51,79334
.\TestInstances\d1\500_24_1.txt,212,242988
.\TestInstances\d1\500_24_10.txt,216,190885
.\TestInstances\d1\500_24_2.txt,207,164944
.\TestInstances\d1\500_24_3.txt,213,157087
.\TestInstances\d1\500_24_4.txt,220,148607
.\TestInstances\d1\500_24_5.txt,211,161661
.\TestInstances\d1\500_24_6.txt,211,243306
.\TestInstances\d1\500_24_7.txt,217,199993
.\TestInstances\d1\500_24_8.txt,209,216062
.\TestInstances\d1\500_24_9.txt,222,170572
.\TestInstances\d1\500_2_1.txt,259,391909
.\TestInstances\d1\500_2_10.txt,245,440736
.\TestInstances\d1\500_2_2.txt,254,455850
.\TestInstances\d1\500_2_3.txt,245,433695
.\TestInstances\d1\500_2_4.txt,235,442524
.\TestInstances\d1\500_2_5.txt,250,497550
.\TestInstances\d1\500_2_6.txt,257,488289
