filename,duration,totalBusyTime
.\TestInstances\c2\exp2_1600_1600_5_1.txt,1884,2824
.\TestInstances\c2\exp2_1600_1600_5_2.txt,1881,3984
.\TestInstances\c2\exp2_1600_1600_5_3.txt,1701,4615
.\TestInstances\c2\exp2_1600_1600_5_4.txt,1876,3504
.\TestInstances\c2\exp2_1600_1600_5_5.txt,1837,3754
.\TestInstances\c2\exp2_2000_2000_10_1.txt,3409,2138
.\TestInstances\c2\exp2_2000_2000_10_2.txt,3466,2023
.\TestInstances\c2\exp2_2000_2000_10_3.txt,3288,3276
.\TestInstances\c2\exp2_2000_2000_10_4.txt,3353,2068
.\TestInstances\c2\exp2_2000_2000_10_5.txt,3565,2079
.\TestInstances\c2\exp2_2000_2000_20_1.txt,3606,4052
.\TestInstances\c2\exp2_2000_2000_20_2.txt,3592,4018
.\TestInstances\c2\exp2_2000_2000_20_3.txt,3777,3972
.\TestInstances\c2\exp2_2000_2000_20_4.txt,3677,3677
.\TestInstances\c2\exp2_2000_2000_20_5.txt,3414,3460
.\TestInstances\c2\exp2_2000_2000_5_1.txt,2718,2995
.\TestInstances\c2\exp2_2000_2000_5_2.txt,2474,5440
.\TestInstances\c2\exp2_2000_2000_5_3.txt,2741,2714
.\TestInstances\c2\exp2_2000_2000_5_4.txt,2415,4468
.\TestInstances\c2\exp2_2000_2000_5_5.txt,2857,3057
.\TestInstances\c2\exp2_2400_2400_10_1.txt,4676,3803
.\TestInstances\c2\exp2_2400_2400_10_2.txt,4711,2446
.\TestInstances\c2\exp2_2400_2400_10_3.txt,4580,2469
.\TestInstances\c2\exp2_2400_2400_10_4.txt,4709,2441
.\TestInstances\c2\exp2_2400_2400_10_5.txt,4606,2521
.\TestInstances\c2\exp2_2400_2400_20_1.txt,4914,3603
.\TestInstances\c2\exp2_2400_2400_20_2.txt,4927,4749
.\TestInstances\c2\exp2_2400_2400_20_3.txt,4831,4730
.\TestInstances\c2\exp2_2400_2400_20_4.txt,4804,4691
.\TestInstances\c2\exp2_2400_2400_20_5.txt,4937,4378
.\TestInstances\c2\exp2_2400_2400_5_1.txt,2598,8839
.\TestInstances\c2\exp2_2400_2400_5_2.txt,3320,4488
.\TestInstances\c2\exp2_2400_2400_5_3.txt,3401,4421
.\TestInstances\c2\exp2_2400_2400_5_4.txt,2819,8812
.\TestInstances\c2\exp2_2400_2400_5_5.txt,3328,5721
.\TestInstances\c2\exp2_800_800_10_1.txt,671,831
.\TestInstances\c2\exp2_800_800_10_2.txt,664,837
.\TestInstances\c2\exp2_800_800_10_3.txt,680,917
.\TestInstances\c2\exp2_800_800_10_4.txt,649,859
.\TestInstances\c2\exp2_800_800_10_5.txt,674,816
.\TestInstances\c2\exp2_800_800_20_1.txt,661,1007
.\TestInstances\c2\exp2_800_800_20_2.txt,699,1069
.\TestInstances\c2\exp2_800_800_20_3.txt,700,1344
.\TestInstances\c2\exp2_800_800_20_4.txt,660,1423
.\TestInstances\c2\exp2_800_800_20_5.txt,667,1421
.\TestInstances\c2\exp2_800_800_5_1.txt,621,842
.\TestInstances\c2\exp2_800_800_5_2.txt,614,1188
.\TestInstances\c2\exp2_800_800_5_3.txt,636,811
.\TestInstances\c2\exp2_800_800_5_4.txt,629,815
.\TestInstances\c2\exp2_800_800_5_5.txt,628,1467
.\TestInstances\c3\exp2_1000_1000_40_1.txt,928,2328
.\TestInstances\c3\exp2_1000_1000_40_2.txt,1000,2412
.\TestInstances\c3\exp2_1000_1000_40_3.txt,911,2599
.\TestInstances\c3\exp2_1000_1000_40_4.txt,921,2189
.\TestInstances\c3\exp2_1000_1000_40_5.txt,922,2342
.\TestInstances\c3\exp2_1000_1000_80_1.txt,764,3076
.\TestInstances\c3\exp2_1000_1000_80_2.txt,775,3663
.\TestInstances\c3\exp2_1000_1000_80_3.txt,828,3665
.\TestInstances\c3\exp2_1000_1000_80_4.txt,809,2921
.\TestInstances\c3\exp2_1000_1000_80_5.txt,870,3473
.\TestInstances\c3\exp2_800_800_40_1.txt,658,1866
.\TestInstances\c3\exp2_800_800_40_2.txt,657,2065
.\TestInstances\c3\exp2_800_800_40_3.txt,680,1825
.\TestInstances\c3\exp2_800_800_40_4.txt,641,1788
.\TestInstances\c3\exp2_800_800_40_5.txt,637,2168
.\TestInstances\c3\exp2_800_800_80_1.txt,557,2503
.\TestInstances\c3\exp2_800_800_80_2.txt,577,2561
.\TestInstances\c3\exp2_800_800_80_3.txt,576,2769
.\TestInstances\c3\exp2_800_800_80_4.txt,606,3065
.\TestInstances\c3\exp2_800_800_80_5.txt,575,2730
.\TestInstances\c3\exp2_900_900_40_1.txt,813,2219
.\TestInstances\c3\exp2_900_900_40_2.txt,782,2218
.\TestInstances\c3\exp2_900_900_40_3.txt,793,2180
.\TestInstances\c3\exp2_900_900_40_4.txt,825,2194
.\TestInstances\c3\exp2_900_900_40_5.txt,797,2199
.\TestInstances\c3\exp2_900_900_80_1.txt,728,3246
.\TestInstances\c3\exp2_900_900_80_2.txt,730,2944
.\TestInstances\c3\exp2_900_900_80_3.txt,670,2830
.\TestInstances\c3\exp2_900_900_80_4.txt,742,2660
.\TestInstances\c3\exp2_900_900_80_5.txt,642,3032
.\TestInstances\d1\1000_24_1.txt,455,508094
.\TestInstances\d1\1000_24_10.txt,412,335620
.\TestInstances\d1\1000_24_2.txt,423,337317
.\TestInstances\d1\1000_24_3.txt,407,338658
.\TestInstances\d1\1000_24_4.txt,419,371767
.\TestInstances\d1\1000_24_5.txt,411,322757
.\TestInstances\d1\1000_24_6.txt,412,379799
.\TestInstances\d1\1000_24_7.txt,420,361725
.\TestInstances\d1\1000_24_8.txt,419,354686
.\TestInstances\d1\1000_24_9.txt,420,411441
.\TestInstances\d1\1000_2_1.txt,463,879857
.\TestInstances\d1\1000_2_10.txt,436,884904
.\TestInstances\d1\1000_2_2.txt,438,906159
.\TestInstances\d1\1000_2_3.txt,447,895987
.\TestInstances\d1\1000_2_4.txt,445,868767
.\TestInstances\d1\1000_2_5.txt,438,900616
.\TestInstances\d1\1000_2_6.txt,448,892381
.\TestInstances\d1\1000_2_7.txt,448,961975
.\TestInstances\d1\1000_2_8.txt,445,889440
.\TestInstances\d1\1000_2_9.txt,451,843411
