filename,duration,totalBusyTime
.\TestInstances\d1\1000_8_8.txt,427,776007
.\TestInstances\d1\1000_8_9.txt,428,696899
.\TestInstances\d1\1000_inf_1.txt,334,215137
.\TestInstances\d1\1000_inf_10.txt,342,203538
.\TestInstances\d1\1000_inf_2.txt,346,186309
.\TestInstances\d1\1000_inf_3.txt,351,163949
.\TestInstances\d1\1000_inf_4.txt,346,218012
.\TestInstances\d1\1000_inf_5.txt,325,186608
.\TestInstances\d1\1000_inf_6.txt,348,205190
.\TestInstances\d1\1000_inf_7.txt,341,182224
.\TestInstances\d1\1000_inf_8.txt,347,191672
.\TestInstances\d1\1000_inf_9.txt,328,262797
.\TestInstances\d1\100_24_1.txt,39,66869
.\TestInstances\d1\100_24_10.txt,43,52550
.\TestInstances\d1\100_24_2.txt,35,51507
.\TestInstances\d1\100_24_3.txt,41,41273
.\TestInstances\d1\100_24_4.txt,47,42799
.\TestInstances\d1\100_24_5.txt,31,47513
.\TestInstances\d1\100_24_6.txt,40,52618
.\TestInstances\d1\100_24_7.txt,35,52666
.\TestInstances\d1\100_24_8.txt,49,47825
.\TestInstances\d1\100_24_9.txt,38,56506
.\TestInstances\d1\100_2_1.txt,80,104300
.\TestInstances\d1\100_2_10.txt,49,105983
.\TestInstances\d1\100_2_2.txt,63,140982
.\TestInstances\d1\100_2_3.txt,64,73816
.\TestInstances\d1\100_2_4.txt,60,92799
.\TestInstances\d1\100_2_5.txt,60,86581
.\TestInstances\d1\100_2_6.txt,56,126175
.\TestInstances\d1\100_2_7.txt,63,112258
.\TestInstances\d1\100_2_8.txt,61,97617
.\TestInstances\d1\100_2_9.txt,70,103460
.\TestInstances\d1\100_4_1.txt,69,105705
.\TestInstances\d1\100_4_10.txt,76,68258
.\TestInstances\d1\100_4_2.txt,78,94189
.\TestInstances\d1\100_4_3.txt,51,76152
.\TestInstances\d1\100_4_4.txt,74,104109
.\TestInstances\d1\100_4_5.txt,68,84295
.\TestInstances\d1\100_4_6.txt,75,77219
.\TestInstances\d1\100_4_7.txt,73,100891
.\TestInstances\d1\100_4_8.txt,77,91077
.\TestInstances\d1\100_4_9.txt,61,71505
.\TestInstances\d1\100_8_1.txt,57,141635
.\TestInstances\d1\100_8_10.txt,58,83499
.\TestInstances\d1\100_8_2.txt,52,87752
.\TestInstances\d1\100_8_3.txt,50,61320
.\TestInstances\d1\100_8_4.txt,49,101138
.\TestInstances\d1\100_8_5.txt,49,67401
.\TestInstances\d1\100_8_6.txt,47,101118
.\TestInstances\d1\100_8_7.txt,45,66751
.\TestInstances\d1\100_8_8.txt,50,94884
.\TestInstances\d1\100_8_9.txt,64,83940
.\TestInstances\d1\100_inf_1.txt,31,39865
.\TestInstances\d1\100_inf_10.txt,29,40044
.\TestInstances\d1\100_inf_2.txt,33,40743
.\TestInstances\d1\100_inf_3.txt,34,28405
.\TestInstances\d1\100_inf_4.txt,34,35826
.\TestInstances\d1\100_inf_5.txt,31,29101
.\TestInstances\d1\100_inf_6.txt,34,45536
.\TestInstances\d1\100_inf_7.txt,30,39146
.\TestInstances\d1\100_inf_8.txt,31,47108
.\TestInstances\d1\100_inf_9.txt,34,59122
.\TestInstances\d1\200_24_1.txt,80,88410
.\TestInstances\d1\200_24_10.txt,86,116835
.\TestInstances\d1\200_24_2.txt,82,101506
.\TestInstances\d1\200_24_3.txt,89,87543
.\TestInstances\d1\200_24_4.txt,108,89160
.\TestInstances\d1\200_24_5.txt,70,74548
.\TestInstances\d1\200_24_6.txt,83,101658
.\TestInstances\d1\200_24_7.txt,67,95984
.\TestInstances\d1\200_24_8.txt,100,83776
.\TestInstances\d1\200_24_9.txt,101,87275
.\TestInstances\d1\200_2_1.txt,120,171525
.\TestInstances\d1\200_2_10.txt,112,173401
.\TestInstances\d1\200_2_2.txt,114,247018
.\TestInstances\d1\200_2_3.txt,124,151950
.\TestInstances\d1\200_2_4.txt,133,178988
.\TestInstances\d1\200_2_5.txt,138,194406
.\TestInstances\d1\200_2_6.txt,119,212617
.\TestInstances\d1\200_2_7.txt,113,232503
.\TestInstances\d1\200_2_8.txt,114,182121
.\TestInstances\d1\200_2_9.txt,114,176638
.\TestInstances\d1\200_4_1.txt,123,140754
.\TestInstances\d1\200_4_10.txt,118,126752
.\TestInstances\d1\200_4_2.txt,120,164570
.\TestInstances\d1\200_4_3.txt,121,119879
.\TestInstances\d1\200_4_4.txt,128,151523
.\TestInstances\d1\200_4_5.txt,123,165785
.\TestInstances\d1\200_4_6.txt,132,140758
.\TestInstances\d1\200_4_7.txt,119,172801
.\TestInstances\d1\200_4_8.txt,124,149547
.\TestInstances\d1\200_4_9.txt,118,152854
.\TestInstances\d1\200_8_1.txt,107,209218
.\TestInstances\d1\200_8_10.txt,120,145650
.\TestInstances\d1\200_8_2.txt,113,201935
.\TestInstances\d1\200_8_3.txt,120,124613
.\TestInstances\d1\200_8_4.txt,110,150538
.\TestInstances\d1\200_8_5.txt,112,124446
.\TestInstances\d1\200_8_6.txt,104,163429
.\TestInstances\d1\200_8_7.txt,110,115700
.\TestInstances\d1\200_8_8.txt,108,149693
.\TestInstances\d1\200_8_9.txt,114,148343
.\TestInstances\d1\200_inf_1.txt,55,79802
.\TestInstances\d1\200_inf_10.txt,54,80012
.\TestInstances\d1\200_inf_2.txt,69,53090
.\TestInstances\d1\200_inf_3.txt,74,59847
.\TestInstances\d1\200_inf_4.txt,84,52428
.\TestInstances\d1\200_inf_5.txt,57,56022
.\TestInstances\d1\200_inf_6.txt,62,42810
.\TestInstances\d1\200_inf_7.txt,51,59740
.\TestInstances\d1\200_inf_8.txt,59,68249
.\TestInstances\d1\200_inf_9.txt,51,79334
.\TestInstances\d1\500_24_1.txt,205,224452
.\TestInstances\d1\500_24_10.txt,215,205094
.\TestInstances\d1\500_24_2.txt,201,164944
.\TestInstances\d1\500_24_3.txt,210,157086
.\TestInstances\d1\500_24_4.txt,220,151064
.\TestInstances\d1\500_24_5.txt,210,162592
.\TestInstances\d1\500_24_6.txt,209,242886
.\TestInstances\d1\500_24_7.txt,205,195387
.\TestInstances\d1\500_24_8.txt,204,216098
.\TestInstances\d1\500_24_9.txt,224,169200
.\TestInstances\d1\500_2_1.txt,252,391810
.\TestInstances\d1\500_2_10.txt,247,440703
.\TestInstances\d1\500_2_2.txt,246,455884
